book_id,isbn,isbn13,language_code,ratings_count,text_reviews_count
23290,393978516,9780393978513,eng,789,51
23292,140247742,9780140247749,eng,331,32
23293,60789565,9780060789565,eng,53,11
23297,764537156,9780764537158,eng,5,2
23300,439774381,9780439774383,eng,3099,241
23303,60590157,9780060590154,eng,432,44
23307,805069496,9780805069495,eng,445,40
23310,807840890,9780807840894,eng,22,2
23314,750937254,9780750937252,eng,38,8
23315,190414845X,9781904148456,eng,12,0
23316,312274920,9780312274924,en-US,15191,838
23318,971500762,9780971500761,en-US,186,11
23319,971500746,9780971500747,eng,461,29
23322,964326191,9780964326194,eng,752,37
23331,299178005,9780299178000,eng,26,1
23336,791056643,9780791056646,eng,18,2
23352,812416112,9780812416114,en-US,479,57
23377,689835612,9780689835612,eng,434,28
23378,689849257,9780689849251,eng,154,26
23391,345461614,9780345461612,eng,1045,26
23392,345461274,9780345461278,eng,722,65
23393,345418689,9780345418685,eng,1366,33
23398,727852663,9780727852663,eng,2,0
23404,380793474,9780380793471,eng,3208,306
23410,743518365,9780743518369,eng,58,10
23418,375424431,9780375424434,eng,7101,540
23419,679779175,9780679779179,en-US,13499,812
23420,679779159,9780679779155,eng,10270,877
23421,312155611,9780312155612,eng,828,46
23423,140276610,9780140276619,eng,763,70
23425,375725350,9780375725357,eng,7957,535
23426,802142400,9780802142405,eng,11297,853
23438,1573229717,9781573229715,en-US,2141,303
23439,342661278X,9783426612781,ger,38,1
23453,786930675,9780786930678,en-US,424,20
23454,1932796789,9781932796780,eng,35536,401
23460,441012590,9780441012596,eng,170,11
23461,743498097,9780743498098,eng,646,35
23468,1400032385,9781400032389,eng,543,50
23475,1583332057,9781583332054,eng,424,53
23479,613046889,9780613046886,spa,35,5
23491,791063372,9780791063378,eng,14,2
23492,143039601,9780143039600,eng,2055,172
23503,307335852,9780307335852,eng,3565,451
23504,1421507668,9781421507668,eng,266,8
23506,1421508389,9781421508382,eng,7655,129
23512,131445960,9780131445963,eng,128,4
23515,764584650,9780764584657,eng,285,27
23516,471265187,9780471265184,eng,113,10
23517,013187165X,9780131871656,eng,159,8
23518,471409766,9780471409762,eng,5247,234
23520,500251215,9780500251218,eng,1598,46
23521,446607258,9780446607254,eng,1747,192
23522,316341517,9780316341516,eng,35634,1552
23524,375714626,9780375714627,eng,1994,37
23525,195153820,9780195153828,eng,1107,33
23526,517588374,9780517588376,eng,249,44
23533,1857880781,9781857880786,en-US,582,43
23545,805413995,9780805413991,eng,39,6
23547,446691860,9780446691864,en-GB,1827,116
23548,684849305,9780684849300,en-US,95,13
23549,439050138,9780439050135,eng,1132,181
23552,762412631,9780762412631,eng,2,1
23558,226182002,9780226182001,eng,416,30
23563,836282892,9780836282894,en-US,82,9
23573,836279298,9780836279290,eng,40,6
23576,452287677,9780452287679,eng,7469,201
23577,452285216,9780452285217,en-US,25235,723
23581,743251008,9780743251006,eng,56,11
23582,553470949,9780553470949,en-US,18,0
23584,440504708,9780440504702,en-US,359,35
23588,618083618,9780618083619,en-US,8140,32
23589,618391134,9780618391134,eng,45,0
23591,618894640,9780618894642,eng,2681,225
23596,345458567,9780345458568,eng,1130,42
23598,618391029,9780618391028,eng,40,2
23600,395606497,9780395606490,eng,2572,41
23601,618391010,9780618391011,eng,31,2
23603,7149123,9780007149124,eng,3242,162
23608,898708257,9780898708257,eng,467,31
23617,7149115,9780007149117,eng,8775,413
23625,7137435,9780007137435,eng,51,3
23627,261102257,9780261102255,eng,97,10
23637,1403969736,9781403969736,eng,16,2
23640,618422536,9780618422531,eng,2067,17
23643,2266102710,9782266102711,fre,89,2
23653,026110330X,9780261103306,eng,559,55
23685,142150507X,9781421505077,eng,863,33
23686,1569319626,9781569319628,eng,29058,309
23689,1421505061,9781421505060,eng,752,13
23692,1421505053,9781421505053,eng,782,13
23693,1591161290,9781591161295,eng,1392,39
23697,1591164842,9781591164845,eng,92,3
23700,380815591,9780380815593,en-US,1859,231
23703,1421502798,9781421502793,en-US,257,11
23704,1421501422,9781421501420,eng,245,6
23706,1591168694,9781591168690,eng,250,3
23707,1591163196,9781591163190,en-US,300,5
23708,1591164222,9781591164227,en-US,291,4
23709,159116804X,9781591168041,eng,252,4
23710,1591166179,9781591166177,en-US,272,4
23717,1569312060,9781569312063,eng,69,1
23720,1591163528,9781591163527,eng,1956,38
23721,1591163544,9781591163541,eng,1776,33
23722,1591164125,9781591164128,eng,1904,28
23724,1591163552,9781591163558,eng,1716,79
23734,2723433927,9782723433921,fre,29,2
23740,2723433919,9782723433914,fre,32,3
23751,897330595,9780897330596,en-US,416,34
23753,1401210821,9781401210823,eng,15640,512
23754,1563892278,9781563892271,eng,171841,3781
23756,801870569,9780801870569,eng,3574,198
23757,1585672793,9781585672790,en-US,155,5
23758,1841581224,9781841581224,eng,844,41
23763,306805626,9780306805622,eng,531,40
23774,312321198,9780312321192,en-US,24522,4032
23777,084394725X,9780843947250,eng,17,1
23784,451530373,9780451530370,eng,102,16
23785,393048853,9780393048858,eng,222,12
23788,393924653,9780393924657,eng,97,10
23790,393090027,9780393090024,eng,2633,105
23791,1593080034,9781593080037,en-US,6988,173
23793,312862172,9780312862176,eng,1991,65
23796,812509668,9780812509663,eng,49,6
23797,812509676,9780812509670,eng,31,5
23799,246136677,9780246136671,eng,2,0
23801,143036971,9780143036975,en-US,4560,85
23802,140281916,9780140281910,eng,37,1
23809,1850522316,9781850522317,eng,293,9
23811,851708714,9780851708713,eng,510,14
23814,812966295,9780812966299,eng,34623,1168
23816,698117972,9780698117976,en-US,117,24
23818,756611776,9780756611774,eng,50,19
23824,1880216620,9781880216620,en-US,145,31
23827,039330695X,9780393306958,eng,143,28
23832,399532978,9780399532979,en-US,47,13
23835,387222529,9780387222523,eng,2,1
23837,1565891740,798499100096,eng,8,1
23840,843954116,9780843954111,eng,386,34
23841,084395177X,9780843951776,en-GB,971,101
23843,843954108,9780843954104,eng,229,23
23845,084394580X,9780843945805,en-US,409,32
23846,843947667,9780843947663,eng,385,29
23847,1881475719,9781881475712,eng,99,12
23848,843951427,9780843951424,eng,1034,78
23849,843944390,9780843944396,eng,583,71
23856,393324141,9780393324143,eng,8132,589
23859,1582344728,9781582344720,eng,429,71
23870,26995018,9780026995016,eng,6,2
23875,307350436,9780307350435,spa,19205,711
23876,517405091,9780517405093,eng,35045,1116
23877,307350509,9780307350503,spa,1444,80
23878,140003471X,9781400034710,eng,69912,2789
23882,307350517,9780307350510,spa,3303,116
23884,1400043336,9781400043330,eng,11939,389
23886,307350363,9780307350367,spa,21,1
23887,60882867,9780060882860,eng,12336,492
23894,307350274,9780307350275,spa,52,7
23895,8467204362,9788467204360,spa,54,1
23900,307350401,9780307350404,spa,2095,121
23903,8501011207,9788501011206,por,43,2
23912,140422153,9780140422153,eng,7738,48
23913,486281221,9780486281223,eng,7163,245
23917,300100302,9780300100303,eng,79,10
23919,385074077,9780385074070,eng,183869,1226
23920,785814531,9780785814535,eng,1864,110
23922,694524190,9780694524198,eng,289,64
23925,440322278,9780440322276,eng,412,37
23926,517082454,9780517082454,en-US,198,11
23928,081604161X,9780816041619,eng,8,0
23929,140234446,9780140234442,eng,804,21
23930,802133312,9780802133311,eng,2977,124
23931,802133304,9780802133304,eng,2541,70
23932,802137784,9780802137784,eng,490,20
23937,802133290,9780802133298,eng,5892,204
23940,142003166,9780142003169,eng,47105,1052
23942,330300164,9780330300162,eng,9811,279
23944,312278462,9780312278465,en-GB,3893,196
23945,1889307157,9781889307152,eng,1290,17
23946,1584350105,9781584350101,eng,124,5
23948,140094547,9780140094541,eng,1055,47
23950,393057240,9780393057249,en-US,533,45
23952,851708706,9780851708706,eng,75,5
23955,2020336464,9782020336468,fre,59077,857
23961,393315630,9780393315639,eng,8726,267
23963,413728609,9780413728609,eng,227,5
23964,2020416409,9782020416405,fre,12,2
23966,393318680,9780393318685,eng,21997,643
23968,767920090,9780767920094,eng,8655,1203
23975,1400034221,9781400034222,eng,200,19
23979,553122754,9780553122756,eng,326,27
23984,930588797,9780930588793,eng,19,6
23989,312925743,9780312925741,eng,105,6
24001,8483101610,9788483101612,spa,4382,235
24006,307336131,9780307336132,eng,1373,90
24010,1564741575,9781564741578,eng,0,0
24028,1569755663,9781569755662,eng,46,0
24037,439507235,9780439507233,eng,1436,55
24040,439507227,9780439507226,eng,1858,135
24043,970312539,9780970312532,eng,16,2
24047,439651395,9780439651394,eng,2041,82
24048,043984777X,9780439847773,eng,3306,263
24050,439651379,9780439651370,eng,2499,151
24052,439651360,9780439651363,eng,4598,371
24054,590427695,9780590427692,eng,797,46
24056,590255223,9780590255226,eng,919,13
24058,590441744,9780590441742,eng,1160,42
24060,613589459,9780613589451,eng,12,2
24062,613674839,9780613674836,eng,0,0
24064,439294843,9780439294843,eng,12,2
24065,590419277,9780590419277,eng,522,47
24066,061358466X,9780613584661,eng,3,0
24073,439401399,9780439401395,eng,3561,230
24079,340425679,9780340425671,eng,56,8
24087,399242139,9780399242137,eng,2506,48
24089,803494661,9780803494664,eng,20,1
24093,590396439,9780590396431,eng,21070,286
24094,1416903445,9781416903444,eng,44061,661
24096,1579124577,9781579124571,eng,36003,121
24100,006093140X,9780060931407,eng,16000,1219
24115,140289208,9780140289206,eng,330,26
24119,1585360724,9781585360727,eng,27,4
24121,375839372,9780375839375,en-US,965,39
24124,803724624,9780803724624,eng,179,17
24126,1416933964,9781416933960,eng,54,11
24127,446403385,9780446403382,eng,3618,223
24136,521618754,9780521618755,eng,1549,36
24137,60739428,9780060739423,eng,33557,1280
24147,141005343,9780141005348,eng,67,9
24149,763628328,9780763628321,eng,3408,113
24152,763626155,9780763626150,eng,4554,151
24154,763623431,9780763623432,eng,93,13
24155,076362800X,9780763628000,eng,3884,132
24156,763619310,9780763619312,eng,8405,309
24157,763620874,9780763620875,eng,6077,254
24172,1416909052,9781416909057,eng,5305,166
24173,068987040X,9780689870408,en-US,625,30
24178,64410935,9780064410939,eng,1300470,14739
24179,61127760,9780061127762,en-US,227,18
24180,60882611,9780060882617,en-US,220,21
24183,60882816,9780060882815,eng,64,9
24188,1887953795,9781887953795,eng,44,0
24192,385339690,9780385339698,eng,249884,1691
24196,440418410,9780440418412,eng,1551,111
24198,440409713,9780440409717,eng,366,23
24202,553175262,9780553175264,eng,4,1
24205,553155717,9780553155716,eng,18,2
24213,451527747,9780451527745,eng,381097,6041
24215,689847432,9780689847431,en-US,21875,111
24217,1593080158,9781593080150,eng,2791,273
24218,763620491,9780763620493,eng,65,5
24220,141439769,9780141439761,eng,3409,228
24221,763608041,9780763608040,eng,226,27
24223,034536239X,9780345362391,eng,824,55
24244,446613444,9780446613446,eng,45274,1619
24248,778321711,9780778321712,eng,8284,628
24249,076534551X,9780765345516,eng,7919,163
24253,1569473331,9781569473337,eng,644,116
24255,1574231006,9781574231007,en-US,18,1
24257,1845882423,9781845882426,eng,911,40
24268,786160446,9780786160440,en-US,38,4
24270,440495040,9780440495048,eng,258,53
24271,440229081,9780440229087,eng,17160,1782
24273,340854332,9780340854334,eng,42,3
24281,679600124,9780679600121,en-US,728,122
24283,449300021,9780449300022,eng,4917,352
24284,375403175,9780375403170,eng,8004,474
24288,067986668X,9780679866688,eng,554,52
24296,439250722,9780439250726,eng,235,36
24297,078685152X,9780786851522,en-US,2566,254
24298,813510996,9780813510996,eng,180,14
24300,689837186,9780689837180,eng,6894,501
24304,60000147,9780060000141,eng,1110,71
24305,152046992,9780152046996,eng,3695,384
24307,439178827,9780439178822,eng,1072,20
24308,439178789,9780439178785,eng,975,26
24309,439353688,9780439353687,en-US,595,11
24312,1417629754,9781417629756,eng,460,17
24315,439872472,9780439872478,en-US,120,5
24316,439872464,9780439872461,eng,223,36
24330,1417629762,9781417629763,eng,23,0
24335,64408671,9780064408677,eng,63915,1825
24337,590920685,9780590920681,eng,364091,8754
24345,1401210503,9781401210502,en-US,66,9
24346,1585100358,9781585100354,eng,238,29
24374,791077640,9780791077641,eng,4687,19
24378,185459768X,9781854597687,eng,38,4
24379,1854598317,9781854598318,eng,17,1
24381,439994349,9780439994347,eng,341,22
24384,440228891,9780440228899,eng,55747,1374
24394,038071812X,9780380718122,eng,162,21
24403,375755209,9780375755200,eng,4107,246
24406,155728024X,9781557280244,eng,542,43
24414,312929641,9780312929640,en-US,354,8
24424,786015411,9780786015412,eng,183,18
24431,439968089,9780439968089,eng,43090,800
24432,307283798,9780307283795,eng,74,20
24438,142150295X,9781421502953,en-US,134,0
24441,812532635,9780812532630,eng,9326,125
24442,764222376,9780764222375,eng,194,15
24450,805081240,9780805081244,eng,4002,473
24455,1400078008,9781400078004,en-US,2126,123
24457,60973331,9780060973339,eng,331,23
24459,674990331,9780674990333,eng,111,11
24472,140006466X,9781400064663,eng,37411,3719
24473,821776053,9780821776056,eng,2949,146
24475,743284887,9780743284882,en-US,14639,667
24476,743406567,9780743406567,eng,12448,526
24478,811853195,9780811853194,en-US,114,12
24497,345362535,9780345362537,eng,456,61
24510,60779683,9780060779689,en-US,103,14
24517,1590170385,9781590170380,eng,69,9
24520,039306011X,9780393060119,eng,1338,81
24521,393319792,9780393319798,eng,5325,150
24524,039306025X,9780393060256,eng,2194,121
24525,393310167,9780393310160,eng,6025,139
24526,039332107X,9780393321074,eng,2375,95
24530,671639617,9780671639617,eng,4,1
24546,571202802,9780571202805,eng,264,13
24562,155783041X,9781557830418,eng,11,0
24565,679726489,9780679726487,eng,1212,18
24566,312311451,9780312311452,eng,70,9
24568,679726470,9780679726470,eng,3172,40
24569,1560252758,9781560252757,eng,2835,209
24572,1560255218,9781560255215,eng,95,3
24580,451528646,9780451528643,eng,33489,453
24581,1402714602,9781402714603,eng,1507,105
24583,143039563,9780143039563,eng,667590,6783
24589,441542158,9780441542154,eng,162,4
24591,743527291,9780743527293,eng,80,6
24594,073854678X,9780738546780,eng,2,1
24596,738528528,9780738528526,eng,4,1
24597,738544922,9780738544922,eng,9,1
24598,738519383,9780738519388,eng,3,0
24601,811200078,9780811200073,eng,7792,176
24603,674022874,9780674022874,eng,267,4
24604,486270920,9780486270920,fre,569,24
24605,1843910179,9781843910176,eng,751,17
24606,486447782,9780486447780,eng,217,27
24607,714833657,9780714833651,eng,639,14
24612,2038717001,9782038717006,fre,217,15
24613,743280547,9780743280549,fre,3,1
24614,915145693,9780915145690,eng,708,57
24617,62511114,9780062511119,eng,171,14
24620,674992407,9780674992405,eng,110,7
24626,64400824,9780064400824,eng,464,49
24634,1897784317,9781897784310,eng,100,3
24635,543899403,9780543899408,eng,4,0
24636,1581821298,9781581821291,eng,12,1
24647,140367381,9780140367386,eng,425,27
24655,159017125X,9781590171257,eng,3485,260
24657,140258698,9780140258691,en-GB,116,9
24658,140447555,9780140447552,eng,8625,321
24660,1564147916,9781564147912,eng,443,29
24666,192751166,9780192751164,en-GB,43,4
24671,312990685,9780312990688,eng,5942,150
24674,1400047862,9781400047864,eng,2260,151
24676,1573442216,9781573442213,eng,382,26
24682,7158521,9780007158522,eng,969,75
24686,375836047,9780375836046,eng,3983,513
24692,375702970,9780375702976,eng,273,37
24703,64402452,9780064402453,eng,3314,95
24704,64403874,9780064403870,eng,662,29
24711,006064589X,9780060645892,eng,5645,603
24723,670037702,9780670037704,en-US,4094,497
24724,142003808,9780142003800,eng,10333,879
24725,143037439,9780143037439,eng,1193,95
24727,140131671,9780140131673,eng,2098,113
24729,142001414,9780142001417,eng,1253,108
24733,140299947,9780140299946,eng,605,44
24736,140299939,9780140299939,eng,3270,218
24737,670826901,9780670826902,eng,34,3
24739,140119507,9780140119503,eng,1038,69
24749,684806371,9780684806372,eng,0,0
24751,140077812,9780140077810,eng,1065,52
24753,2246442613,9782246442615,fre,0,0
24761,440208149,9780440208143,eng,16434,639
24762,878053573,9780878053575,en-US,3,1
24763,1595140328,9781595140326,eng,10390,820
24765,689865406,9780689865404,eng,151825,6730
24767,60519568,9780060519568,eng,17135,675
24768,689865392,9780689865398,eng,211060,8890
24769,60519592,9780060519599,eng,14798,718
24770,689865384,9780689865381,eng,516152,20708
24771,1568581491,9781568581491,eng,444,56
24775,330397966,9780330397964,eng,1048,83
24777,375803483,9780375803482,eng,1712,116
24779,805080503,9780805080506,eng,30401,723
24780,805080481,9780805080483,en-US,64278,2525
24781,080508052X,9780805080520,eng,48088,954
24782,805080511,9780805080513,eng,34770,840
24783,141310685,9780141310688,eng,4222,180
24784,080508049X,9780805080490,eng,53962,1200
24785,805080538,9780805080537,eng,3637,157
24786,805072713,9780805072716,eng,83,4
24787,525467777,9780525467779,eng,89,7
24788,142301442,9780142301449,eng,571,10
24789,2742731105,9782742731107,fre,8,1
24796,006078721X,9780060787219,eng,16324,1145
24800,038560310X,9780385603102,eng,97710,7357
24804,345464974,9780345464972,eng,3192,357
24807,1594482225,9781594482229,eng,12002,741
24812,740748475,9780740748479,eng,32213,930
24813,836204387,9780836204384,eng,49122,368
24814,836221362,9780836221367,eng,23875,303
24816,836217691,9780836217698,eng,15365,290
24818,836217357,9780836217353,eng,20308,244
24819,751515574,9780751515572,eng,303,12
24820,740721356,9780740721359,eng,3613,85
24827,441008933,9780441008933,eng,2192,206
24828,441013309,9780441013302,en-US,22,2
